H33302112 0095,4644 SALEM AVE,No,False,2016,True,C,000000109460.00
B02 00122 0013,186 WESTHAFER RD,Yes,True,2014,False,R,000000051980.00
G27 24511 0020,5122 LOUNSBURY DR,Yes,False,2007,False,R,000000058200.00
E21 17404 0039,2017 MAPLEGROVE AVE,Yes,False,2014,False,R,000000041550.00
G27 18219 0022,5099 ALTRIM RD,Yes,False,2013,True,R,000000036320.00
G27 18223 0012,5036 BALLARD DR,Yes,False,2014,False,R,000000054130.00
M58100511 0017,107 SANDE CT,Yes,True,2014,True,R,000000301430.00
H33 02310 0059,6622 HOOVER AVE,Yes,False,2014,False,R,000000022670.00
N64 50214 0080,5635 E COACH DR,Yes,False,2014,False,R,000000023570.00
G27 18216 0034,5097 LEEDALE DR,Yes,False,2014,False,R,000000046740.00
E20 17105A0122,CHAMBERLIN AVE,Yes,False,2010,False,R,000000000000.00
E21 19003 0150,BOXWOOD DR,Yes,False,2013,True,R,000000000000.00
E21 19003 0149,BOXWOOD DR,Yes,False,2013,True,R,000000000000.00
A01 00202 0107,11188 N DIXIE DR,Yes,False,2014,False,C,000000047870.00
C08 00108 0029,29 STATE ST,No,False,2016,True,R,000000040840.00
H33300810 0038,5635 W 3RD ST,Yes,False,2013,False,E,000000071440.00
H33 02309 0011,7871 W 3RD ST,No,False,2016,True,A,000000030200.00
E21 17306 0069,2440 ONEIDA DR,Yes,False,2013,True,R,000000002380.00
E21 19003 0320,ELKWOOD DR,Yes,False,2012,False,R,000000000000.00
G27 18311 0011,1240 GLOVER AVE,Yes,False,2006,False,E,000000000000.00
N64 51006 0020,5621 KENTSHIRE DR,Yes,False,2007,False,C,000000013360.00
E21 24311 0019,2129 ARTHUR AVE,No,False,2016,True,R,000000034210.00
A01 00309 0065,PETERS PIKE,Yes,False,2004,False,R,000000000000.00
K48 00516 0021,4953 MARCY RD,No,False,2016,True,R,000000000000.00
K48 00516 0020,4953 MARCY RD,No,False,2016,True,R,000000047410.00
D14 00904 0125,COX RD,Yes,False,2004,False,R,000000003780.00
E20 19210 0030,5804 LYNNAWAY DR,Yes,False,2014,False,R,000000000000.00
P70 02008 0029,6246 CHARLESGATE RD,No,False,2016,True,R,000000146030.00
J44120914 0247,3520 CLEARVIEW RD,Yes,False,2011,False,R,000000000000.00
B02 00702 0035,255 HARTSHORN DR,Yes,False,2014,False,R,000000049070.00
J44120914 0334,BEECHGROVE RD,Yes,False,2011,False,R,000000000000.00
I39 00616 0046,433 HYPATHIA AVE,No,False,2016,True,R,000000043810.00
K48 50421 0158,1010 E LOOKOUT TRL,No,False,2016,True,R,000000000140.00
H33 01109 0010,5106 GOODYEAR DR,No,False,2016,True,R,000000041100.00
H33 01603 0020,WASHBURN DR,Yes,False,2014,False,R,000000000000.00
E20 17101B0014,HANCOCK AVE,Yes,False,2004,False,R,000000000000.00
C04 16207 0009,11620 KEMPLE ST,Yes,False,2013,True,R,000000000000.00
G29 18205 0166,NORTHAMPTON                AVE,Yes,False,2011,False,R,000000000000.00
E20 17007 0084,101 CASTLEWOOD AVE,No,False,2016,True,R,000000029640.00
G29 18205 0168,NORTHAMPTON                AVE,Yes,False,2011,False,R,000000000000.00
G29 18205 0167,NORTHAMPTON                AVE,Yes,False,2011,False,R,000000000000.00
G29 18205 0165,NORTHAMPTON                AVE,Yes,False,2011,False,R,000000000000.00
G27 24511 0032,5113 LOUNSBURY DR,Yes,False,2013,True,R,000000035200.00
E20 17102B0010,3765 MICHIGAN AVE,Yes,False,2014,False,R,000000000000.00
G27 24511 0033,5107 LOUNSBURY DR,Yes,True,2011,False,R,000000025450.00
N64 50705 0022,CROSSRIDGE DR,Yes,False,2005,False,R,000000000000.00
N64 50214 0025,2225 COACH DR,Yes,False,2014,False,R,000000023570.00
E21 17407 0011,2105 HARDING AVE,Yes,False,2014,False,R,000000017810.00
E20 17102B0009,3767 MICHIGAN AVE,Yes,True,2014,True,R,000000034910.00
O67 18513 0063,172 CHELTENHAM DR,Yes,True,2012,True,R,000000143870.00
H33301009 0050,3626 RUNYON AVE,Yes,False,2009,False,R,000000021310.00
O68 00902 0016,1345 BRAINARD WOODS DR,Yes,False,2014,False,R,000000162690.00
G29 18204 0016,38 TAFT AVE,Yes,False,2011,False,R,000000000000.00
N64 02913 0009,3050 BURR OAK CT,No,False,2016,True,R,000000084180.00
E21 17407 0080,2201 KILDARE AVE,Yes,False,2013,True,R,000000020240.00
E21 17601 0156,2311 CADIE AVE,Yes,False,2014,False,R,000000024290.00
E21 17204 0083,2105 KOEHLER AVE,Yes,False,2010,False,R,000000031860.00
I39 00117 0055,BLUE BELL RD,Yes,False,2002,False,R,000000000000.00
B02 00402 0026,1054 NERI AVE,No,False,2016,True,R,000000078090.00
I39 01116 0038,5043 CHRISTY AVE,Yes,False,2014,False,R,000000071670.00
O68 50810 0038,6774 LOOP RD,Sold,False,2016,True,C,000000048190.00
G29 18202 0202,HOLLAND AVE,Yes,False,2005,False,R,000000000000.00
G29 18202 0200,HOLLAND                    AVE,Yes,False,2005,False,R,000000000000.00
G29 18202 0201,321 HOLLAND AVE,Yes,False,2005,False,R,000000000000.00
E20 17001 0056,26 28 WAVERLY AVE,Yes,False,2013,False,R,000000054920.00
E20 18003 0050,4500 CATALPA DR,Yes,False,2013,False,R,000000028340.00
E20 19013 0026,5272 SUSAN DR,Yes,False,2013,True,R,000000036010.00
G29 18205 0163,110 NORTHAMPTON AVE,Yes,False,2011,False,R,000000000000.00
G29 18205 0161,NORTHAMPTON                AVE,Yes,False,2011,False,R,000000000000.00
H33 01212 0023,1607 ELAINE ST,Yes,False,2014,False,R,000000017860.00
H33301009 0047,3662 RUNYON AVE,Yes,False,2012,True,R,000000022200.00
G29 18205 0160,NORTHAMPTON                AVE,Yes,False,2011,False,R,000000000000.00
H33 01212 0021,1583 ELAINE ST,Yes,False,2011,False,R,000000020280.00
G27 01608 0016,FORNEY RD,Yes,False,1996,False,E,000000000000.00
H33 00612 0007,7510 ARUNDEL RD,No,False,2016,True,R,000000165260.00
H33 00818 0037,6091 FORESTDALE AVE,Yes,False,2011,False,R,000000035710.00
H33 02101 0049,1001 SHILOH SPRINGS RD,Yes,True,2013,True,C,000000839040.00
G27 18306 0106,129 JONQUIL ST,Yes,False,2003,False,R,000000000000.00
G29 18204A0070,72 LANSDOWNE AVE,Yes,False,2014,False,R,000000000000.00
G29 18205 0001,S IONA AVE,No,False,2016,True,R,000000002730.00
H33 00313 0010,508 W SHERRY DR,Sold,False,2016,True,R,000000042210.00
G27 24507 0013,5145 TUCSON DR,No,False,2016,True,R,000000069790.00
H33300822 0002,W 3RD ST,Yes,False,2009,False,C,000000000000.00
M60 00214 0007,MAIN ST,Yes,False,2012,True,R,000000000000.00
E20 17611 0005,GREENHILL RD,Yes,False,2004,False,R,000000000000.00
M60 00215 0004,5138 NATIONAL RD,Yes,True,2011,False,R,000000087590.00
E21 17207 0243,CANYON RD,Yes,False,2013,True,R,000000000000.00
P70 04007 0024,4214 POWELL RD,Yes,False,2011,False,C,000000073200.00
I39 00715 0029,2533 RONDOWA AVE,Yes,False,2014,False,R,000000038900.00
H33300822 0066,POMEROY AVE,No,False,2016,True,R,000000000000.00
H33300822 0069,50 POMEROY AVE,Yes,False,2009,False,R,000000012610.00
O67 29109 0012,1533 ASHBURY WOODS DR,Yes,False,2014,False,R,000000000000.00
E20 17504 0006,6444 N MAIN ST,Yes,False,2014,False,R,000000032200.00
O67 28014 0011,1664 CHARTWELL DR,Sold,False,2016,True,R,000000279810.00
E20 17101B0037,3630 SALEM AVE,Yes,False,2008,False,C,000000000000.00
A01 00309 0165,2710 LITTLE YORK RD,Yes,False,2014,False,R,000000119780.00
E20 17101B0036,SALEM AVE,Yes,False,2008,False,C,000000000000.00
K48 00406 0019,921 PRIMROSE DR,Yes,True,2013,True,R,000000073520.00
N64 02009 0037,901 LAWNWOOD AVE,Sold,False,2014,False,R,000000079880.00
K47 21214 0008,4727 CORDELL DR,Yes,False,2014,True,R,000000058980.00
F25 01312 0021,1451 S DIAMOND MILL RD,No,False,2016,True,A,000000000000.00
H33300822 0065,71 POMEROY AVE,Yes,False,2013,True,R,000000021110.00
E20 17107 0004,2228 GRANT AVE,Yes,True,2013,True,R,000000017930.00
H33300822 0064,71 POMEROY AVE,Yes,False,2013,False,R,000000000000.00
E20 17101B0128,2616 HANCOCK AVE,Yes,False,2014,False,R,000000018710.00
E20 17101B0129,2612 HANCOCK AVE,Yes,True,2009,False,R,000000017890.00
H33300822 0062,95 POMEROY AVE,Yes,False,2012,True,R,000000006100.00
M60 25106 0025,6831 PACKINGHAM DR,Sold,False,2005,False,R,000000064860.00
G27 18318 0014,GLEN MEADOW DR,Yes,False,2004,False,R,000000000000.00
H33301101 0018,4450 FARADAY CT,Yes,True,2014,False,R,000000024920.00
H33301101 0017,4044 WHITESTONE CT,Yes,False,2006,False,R,000000030190.00
H33301101 0015,4419 WOLF RD,No,False,2016,True,R,000000022310.00
K46 00218 0104,33 N FIRST ST,Yes,False,2014,False,R,000000000000.00
K46 00329 0035,101 OLD MAIN ST,Yes,True,2014,False,R,000000043280.00
K46 00218 0108,33 E CENTRAL AVE,No,False,2016,True,C,000000061940.00
K45 02614A0043,9232 S RIVER RD,Yes,False,2008,False,R,000000024410.00
O68 01824 0008,1384 COURTYARD PL,No,False,2016,True,R,000000266640.00
H33300912 0065,4302 ANNAPOLIS AVE,Yes,False,2006,False,R,000000017610.00
H33300912 0006,4420 NEVADA AVE,No,False,2016,True,R,000000000000.00
K46 01706 0019,1143 ALEXANDERSVILLE RD,No,False,2016,True,R,000000146970.00
P70 02204 0003,ELYSIAN WAY,Yes,False,2007,False,R,000000000000.00
E20 17401 0020,4338 WILLIAMSON DR,Yes,False,2014,False,R,000000025590.00
K48 00101 0011,217 E HOME AVE,Yes,False,2009,False,R,000000041830.00
A01 20337 0002,ROCKWELL DR,No,False,2016,True,R,000000000000.00
K46 00710 0002,1155 DIANA AVE,No,False,2016,True,R,000000000000.00
I39 00107 0055,5313 HUBERVILLE AVE,Yes,False,2011,False,R,000000023050.00
H33300912 0073,ANNAPOLIS AVE,Yes,False,2013,True,R,000000000000.00
P70 00301 0022,6917 LOCUSTVIEW DR,Yes,True,2011,False,R,000000085740.00
E21 17407 0042,2020 KILDARE AVE,Yes,False,2008,False,R,000000038930.00
I39300219 0002,7181 UNION SCHOOLHOUSE RD,No,False,2016,True,R,000000049510.00
E20 24208 0017,3586 HANEY RD,Yes,False,2014,False,R,000000014360.00
E21 17409 0068,MILO RD,No,False,2016,True,C,000000000000.00
K48 00403 0008,348 RANDY DR,No,False,2016,True,R,000000055320.00
K48 00319 0043,32 DE DE CT,Yes,False,2014,False,R,000000055340.00
H33301124 0006,4160 INDIAN LN,Yes,False,2014,False,R,000000020880.00
I39 00406 0027,3620 HILLSTONE PL,Yes,False,2014,False,R,000000041440.00
E20 17311 0017,MACY ST,Yes,False,2012,False,R,000000000000.00
K48 00403 0004,324 RANDY DR,Yes,True,2013,True,R,000000072040.00
E21 19003 0360,5452 CRAIGWOOD DR,Yes,False,1996,False,R,000000000000.00
E21 19003 0358,CRAIGWOOD DR,Yes,False,1996,False,R,000000000000.00
E21 19003 0357,CRAIGWOOD DR,Yes,False,1996,False,R,000000000000.00
H33 02304 0087,1857 N UNION RD,Yes,True,2014,False,R,000000032950.00
E20 17101B0132,2600 HANCOCK AVE,Sold,False,2006,False,R,000000011820.00
E20 17101B0134,2607 WHEELER AVE,Yes,False,2014,False,R,000000022750.00
E20 24209 0051,3904 FAIRSMITH ST,Yes,True,2011,False,R,000000022490.00
E21 17409 0066,5941 MILO RD,No,False,2016,True,C,000000048950.00
M58 00314 0002,200 E MARTINDALE RD,Yes,False,2014,False,R,000000045730.00
E20 24209 0055,3723 BARBAROSA DR,Yes,True,2014,True,R,000000016580.00
E20 18005B0027,327 HILLWAY DR,Yes,False,2014,False,R,000000039180.00
P70 01401 0037,4707 NEPTUNE LN,Yes,True,2013,True,R,000000046750.00
H33 01211 0007,1607 HONEYBEE DR,Yes,False,2014,False,R,000000018100.00
H33 01211 0012,1549 HONEYBEE DR,No,False,2016,True,R,000000016860.00
H33 01211 0010,1571 HONEYBEE DR,Yes,False,2013,False,R,000000000000.00
H33 01211 0011,1559 HONEYBEE DR,Yes,False,2010,False,R,000000017580.00
I39 01621 0001,UNION SCHOOLHOUSE RD,Yes,False,2014,False,R,000000000000.00
H33 01211 0009,1583 HONEYBEE DR,Yes,False,2012,True,R,000000016860.00
K48 00220 0023,47 IRONWOOD DR,No,False,2016,True,R,000000084480.00
H33 01013 0019,3761 DENLINGER RD,Yes,False,2012,True,R,000000067970.00
G27 18318 0002,PARK GLEN DR,Yes,False,2004,False,R,000000000000.00
B02 00214 0052,525 HIALEAH CT,Yes,False,2014,False,R,000000053180.00
E21 17208 0081,HAMLIN DR,Yes,False,2011,False,R,000000000000.00
H33 01321 0042,5262 BROMWICK DR,Yes,False,2014,False,R,000000056510.00
G29 18201 0192,160 HOLLAND AVE,Yes,False,2003,False,R,000000000000.00
O67 50802 0011,322 REGENCY RIDGE DR,No,False,2016,True,C,000000112410.00
O67 21709 0015,900 BUTTERCREEK CIR,No,False,2016,True,R,000000139220.00
I39 00203 0006,3484 SPICEWOOD DR,Yes,False,2013,True,R,000000017970.00
G29 18204 0013,100 TAFT AVE,Yes,False,2014,False,R,000000000000.00
G29 18204 0014,42 TAFT AVE,Yes,False,2011,False,R,000000000000.00
G29 18204 0012,TAFT                       AVE,Yes,False,2009,False,R,000000000000.00
K46 00901 0004,1090 -1096 N FOURTH ST,Yes,False,2010,False,R,000000004960.00
I39 00913 0023,420 TWINNING DR,Yes,False,2014,False,R,000000058430.00
J44120910 0070,4217 ELLERY AVE,No,False,2016,True,R,000000000000.00
I39 00118 0013,4397 BYESVILLE BLVD,Yes,True,2009,False,R,000000000000.00
L54 00309 0006,6 HULL CT,Sold,False,2016,True,R,000000059010.00
E21 19003 0142,BOXWOOD DR,Yes,False,2013,False,R,000000000000.00
P70 01011 0020,5855 RESIK DR,No,False,2016,True,R,000000049730.00
C05 00501 0001,325 CARR DR,Yes,False,2014,False,I,000001632230.00
C05 00422 0006,924 SALEM ST,Yes,True,2011,False,R,000000003800.00
E20 17505 0067,5640 MARKEY RD,Yes,False,2012,True,R,000000050880.00
O67 20009 0009,308 BEACON CT,No,False,2016,True,R,000000155380.00
O68 50403 0033,6331 JASON LN,Yes,False,2014,False,R,000000044770.00
E20 17101B0156,SALEM AVE,Yes,False,2010,False,R,000000000000.00
E20 17101B0153,39 SALISBURY DR,Yes,False,2011,False,R,000000022900.00
E20 17003 0172,WALBROOK AVE,Yes,False,2014,False,C,000000000000.00
G27 24514 0043,5044 RETFORD DR,Yes,False,2014,False,R,000000037490.00
E20 17003 0173,WALBROOK AVE,Yes,False,2014,False,C,000000000000.00
I39 00906 0023,400 MURCHISON LN,Sold,False,2016,True,R,000000047460.00
K48 00516 0041,4910 MARCY RD,No,False,2016,True,R,000000054090.00
E21 19003 0140,BIRCH DR,Yes,False,2013,False,R,000000000000.00
E21 19003 0141,BOXWOOD DR,Yes,False,2013,False,R,000000000000.00
H33 01111 0008,4608 TARA WAY,No,False,2016,True,R,000000063560.00
M57 00801 3006,332 W NATIONAL RD,No,False,2016,True,C,000000262590.00
B02 01301 0040,OLD SPRINGFIELD RD,Yes,False,2004,False,R,000000000000.00
K45 02614A0071,6342 SAXONY RD,No,False,2016,True,R,000000000000.00
K48 50421 0136,LOOKOUT TRL,Yes,False,2012,False,R,000000000140.00
G29 18203A0068,288 LANSDOWNE AVE,Yes,False,2008,False,R,000000013570.00
G28 18309 0059,MAEDER AVE,Yes,False,2013,True,R,000000000810.00
K48 00111 0186,DIXIE DR,Yes,False,1996,False,E,000000000000.00
E20 17102 0024,3561 W SIEBENTHALER AVE,Yes,False,2015,True,C,000000000000.00
E20 17101B0149,3736 SALEM AVE,Yes,True,2014,False,C,000000019810.00
E20 17102 0026,W SIEBENTHALER AVE,Yes,False,2014,False,R,000000000000.00
C08 00109 0035,129 POPLAR ST,Yes,False,2007,False,R,000000000000.00
E20 17101B0148,3666 SALEM AVE,Yes,False,2014,False,C,000000000000.00
P70 00202 0208,6030 SHORE DR,Yes,False,2014,False,R,000000000000.00
H33 01118 0025,4553 FREUDENBERGER AVE,Yes,False,1996,False,R,000000000000.00
H33 01118 0022,4581 FREUDENBERGER AVE,Yes,False,2009,False,R,000000012730.00
H33300822 0027,152 HANNA AVE,Yes,False,1996,False,R,000000000000.00
D13 00105 0023,202 W MARKET ST,Yes,True,2013,True,R,000000121540.00
P70 01112 0004,6721 SPOKANE DR,Yes,False,2014,False,R,000000061880.00
N64 01907 0061,3149 LARUE DR,Sold,False,2016,True,R,000000054170.00
E20 17007 0091,4217 WINONA AVE,Yes,False,2014,False,R,000000031650.00
H33300809 0052,225 DREXEL AVE,Yes,False,2008,False,R,000000000000.00
H33 00817 0132,6124 CARMIN AVE,Yes,False,2014,False,R,000000006960.00
H33 00817 0133,6128 CARMIN AVE,Yes,True,2014,True,R,000000016190.00
D14 00902 0003,HARRIS RD,Yes,False,1996,False,R,000000000000.00
H33 00817 0131,6120 CARMIN AVE,No,False,2016,True,R,000000014750.00
O67 51444 0009,81 RHOADES CENTER DR,Yes,True,2012,True,C,000000355870.00
P70 02203 0042,6070 LAUREL LANE,No,False,2016,True,R,000000192730.00
H33 00817 0129,6112 CARMIN AVE,Yes,False,2014,False,R,000000014680.00
H33 00920 0001,6519 LITTLE RICHMOND RD,No,False,2016,True,R,000000035330.00
E21 17207A0095,2821 BOULDER AVE,Yes,True,2008,False,R,000000013420.00
E20 17101 0087,2440 WHEELER AVE,Yes,False,2009,False,R,000000000000.00
M58 00102 0022,112 S MAIN ST,Yes,False,2014,False,C,000000073610.00
H33102106 0030,WESTBROOK RD,Yes,False,2014,False,R,000000000000.00
H33 02311 0157,MIDWAY AVE,Yes,False,1996,False,R,000000000000.00
H33300811 0074,180 LENSDALE AVE,Yes,False,2014,False,R,000000000000.00
G27 01703 0033,2445 INFIRMARY RD,Yes,False,2012,True,R,000000008080.00
I39 00718 0003,2420 VALLEY PIKE,Yes,True,2014,True,R,000000005660.00
I39 00718 0002,2412 VALLEY PIKE,Yes,False,2013,True,R,000000004090.00
G27 18306 0026,15 PAIGE AVE,Yes,False,2010,False,R,000000000000.00
G27 18306 0027,15 PAIGE AVE,Yes,False,2010,False,R,000000008500.00
M60 03201 0080,7619 SALEM AVE,Sold,False,2016,True,R,000000112290.00
G27 18306 0025,PAIGE AVE,Yes,False,2006,False,R,000000000000.00
G27 18306 0028,15 PAIGE AVE,Yes,False,2010,False,R,000000000000.00
I39 01216 0020,846 CRESTMONT DR,Yes,False,2014,False,R,000000113460.00
H33 50012 0009,5023 WELL FLEET DR,Yes,False,2014,False,R,000000023420.00
C06 00601 0157,N DIAMOND MILL RD,Yes,False,2014,False,R,000000000000.00
H33 02111 0078,SHILOH SPRINGS RD,Yes,False,1996,False,E,000000000000.00
M57 00211 0031,317 OLDHAM WAY,No,False,2016,True,R,000000065680.00
E20 17711 0011,LATCHWOOD AVE,Yes,False,2010,False,R,000000000000.00
N64 03101 0017,2717 HEMPHILL RD,Yes,True,2012,True,R,000000098940.00
C05 00204 0005,28 MCKINLEY ST,Sold,False,2016,True,R,000000034930.00
E20 17101A0151,2451 HANCOCK AVE,Yes,False,2005,False,R,000000000000.00
E20 17101A0153,2445 HANCOCK AVE,Yes,False,2014,False,R,000000019130.00
E20 17101A0150,HANCOCK AVE,Yes,False,2005,False,R,000000000000.00
C09 00407 0036,10796 N PREBLE COUNTY LINE RD,Yes,False,2011,False,R,000000062990.00
E20 17002 0044,240 FER DON RD,Yes,False,2014,False,R,000000021260.00
H33 01118 0026,1489 GRAHAM PL,Yes,False,2004,False,R,000000000000.00
O67 50521 0003,7816 BETSY ROSS CIR,Yes,False,2014,False,R,000000033950.00
Q71 00307 0019,175 E THRUSTON BLVD,No,False,2016,True,R,000000179740.00
E21 19003 0145,BOXWOOD DR,Yes,False,2013,True,R,000000000000.00
E21 19003 0144,BOXWOOD DR,Yes,False,2013,False,R,000000000000.00
H33300821 0063,87 MORGAN AVE,Yes,False,2013,True,R,000000014470.00
H33300821 0066,MORGAN AVE,Yes,False,2008,False,R,000000000000.00
H33300815 0079,OLIVE RD,Yes,False,2014,False,R,000000003200.00
D13 00104 0150,23 ELM ST,No,False,2016,True,R,000000042960.00
N64 03921 0001,2430 WILMINGTON PIKE,No,False,2016,True,C,000000229230.00
N64 00302 0049,2117 HERITAGE POINT DR,No,False,2016,True,C,000000004570.00
E21 17209 0109,4612 CANYON RD,Yes,True,2013,True,R,000000040420.00
E20 18003 0007,4433 N MAIN ST,No,False,2016,True,C,000000014610.00
O67 23311 0003,8841 WINDBLUFF PT,Yes,False,2014,False,R,000000153710.00
E21 19003 0058,BOXWOOD DR,Yes,False,1998,False,R,000000000000.00
K45 02506 0045,7934 LOWER MIAMISBURG RD,Yes,True,2013,True,R,000000068390.00
I39401316 0001,5665 MAYVILLE DR,No,False,2016,True,R,000000062510.00
K48 00117 0015,50 VICKERS PL,Yes,True,2014,False,R,000000088730.00
E21 17306 0002,3010 HIAWATHA DR,Yes,True,2010,False,I,000000094920.00
D13 00301 0004,45 ROGERS DR,Sold,False,2016,True,R,000000061360.00
K48 00117 0016,51 VICKERS PL,Yes,False,2014,False,R,000000059630.00
E21 19003 0143,BOXWOOD DR,Yes,False,2013,False,R,000000000000.00
E20 19201 0003,3936 BRADWOOD DR,Yes,True,2014,False,R,000000043820.00
E20 18012 0006,CATALPA DR,Yes,False,2014,False,R,000000001650.00
H33300809 0064,LANSDOWNE AVE,No,False,2016,True,R,000000000000.00
E20 19201 0002,3942 BRADWOOD DR,Yes,False,2014,False,R,000000052400.00
H33300809 0065,258 N LANSDOWNE AVE,Yes,False,2007,False,R,000000012500.00
K45 02603 0047,9929 WASHINGTON CHURCH RD,Yes,False,2014,False,R,000000141710.00
I39 00118 0038,DERWENT                    DR,Yes,True,2009,False,R,000000061780.00
H33 00309 0007,208 W SHERRY DR,Yes,True,2012,True,R,000000026700.00
H33 01204 0019,5023 QUINCY WAY,Yes,False,2014,False,R,000000037340.00
H33 01204 0017,5020 QUINCY WAY,Yes,False,2007,False,R,000000018310.00
I39 01302 0003,5737 MARBLEHEAD DR,Yes,False,2014,False,R,000000100950.00
P70 02209 0012,6596 CRABTREE LN,No,False,2016,True,R,000000000000.00
P70 02209 0008,7258 BALLAUER PL,Yes,False,2014,False,R,000000000000.00
M60 25421 0014,5631 SAVINA AVE,Sold,False,2016,True,R,000000120030.00
A01 25902 0005,3158 MALINA AVE,Yes,False,2014,False,R,000000119710.00
E20 17105A0132,2200 DEERING AVE,Yes,False,2011,False,R,000000047800.00
M60 25215 0015,6391 COUNTRYDALE CT,No,False,2016,True,R,000000095240.00
H33 01204 0016,5026 QUINCY WAY,Yes,False,2009,False,R,000000017090.00
E21 17205 0027,2329 OTTELLO AVE,Yes,False,2014,False,R,000000011560.00
N64 01208 0010,2033 HAZEL AVE,Sold,False,2014,False,R,000000055260.00
F22 01508 0015,13110 ANTHONY RD,Yes,False,2014,False,A,000000000000.00
H33 01202 0043,4928 MARBURN AVE,Yes,False,2008,False,R,000000016860.00
F22 01508 0014,13110 ANTHONY RD,Yes,False,2014,False,A,000000000000.00
E21 01010 0165,4625 N DIXIE DR,Yes,True,2012,True,C,000000078880.00
E20 17101A0034,2535 GRANT AVE,No,False,2016,True,R,000000038010.00
N64 00308 0049,1548 OAKLAND AVE,No,False,2016,True,R,000000000000.00
B02 01419 0019,O'HARA CT,Yes,False,2006,False,R,000000000000.00
H33 02309 0032,671 N UNION RD,No,False,2016,True,R,000000047800.00
K50 02508 0053,9389 VAUGHN RD,No,False,2016,True,R,000000000000.00
F23 00104 0069,306 W CENTER ST,Yes,False,2012,True,C,000000000000.00
G29 18202 0130,211 OBERLIN AVE,Yes,False,2010,False,R,000000000000.00
P70 00202 0330,6219 APACHE ST,Yes,False,2008,True,R,000000015980.00
I39 00615 0042,364 WANETA AVE,Yes,False,2012,True,R,000000025280.00
G29 18202 0129,209 OBERLIN AVE,Yes,True,2010,False,R,000000011310.00
E21 17408 0113,6909 PYRAMID ST,No,False,2016,True,R,000000018630.00
G27 18215 0032,1055 ROSSITER DR,Yes,True,2014,True,R,000000056850.00
C08 00106 0009,55 E MAIN ST,Yes,True,2013,True,R,000000039740.00
L53100111 0007,N CHURCH ST,No,False,2016,True,C,000000000000.00
A01 00307 0070,8200 N DIXIE DR,Yes,False,2014,False,C,000000000000.00
P70 00202 0180,MOHAWK ST,Yes,False,2014,False,R,000000000000.00
E20 17101A0093,2525 FALMOUTH AVE,Yes,False,2012,True,R,000000018350.00
P70 00202 0319,CHAMPAIGN AVE,Yes,False,2005,False,R,000000000000.00
D13 00307 0009,WEAVER RD,Yes,False,2013,False,R,000000000000.00
E20 17503A0007,N MAIN ST,Yes,False,2014,False,R,000000000000.00
K45 02604 0033,KINGSRIDGE DR,Yes,False,2014,False,C,000000000000.00
N64 01006 0016,2118 CRAIG DR,Yes,False,2012,False,R,000000046330.00
K46 00335 0054,326 S MAIN ST,No,False,2016,True,C,000000071310.00
L53 02904 0035,13505 OLD DAYTON RD,No,False,2016,True,R,000000060530.00
K45 02511 0116,5897 SOLDIERS HOME MIAMISBURG RD,Yes,True,2013,True,C,000000177770.00
K45 26522 0013,2500 OAKMOOR LN,Yes,False,2014,False,R,000000277730.00
M57 00801 0006,332 W NATIONAL RD,No,False,2016,True,C,000000000000.00
M57 00508 0018,249 PORTER DR,Sold,False,2016,True,R,000000055810.00
J44120916 0032,363 BLUMEN LN,Yes,False,2014,False,R,000000070120.00
N64 00910 0007,1521 CARDINGTON RD,No,False,2016,True,R,000000042710.00
K46 00507 0026,1033 SEIBERT AVE,No,False,2016,True,R,000000028410.00
M60 25319 0026,6496 FREEPORT DR,Yes,True,2013,True,R,000000111200.00
O67 50906 0023,152 QUEENS CROSSING,No,False,2016,True,R,000000075460.00
N64 01505 0040,3565 LODI PL,No,False,2016,True,R,000000053610.00
L53 02809 0028,13049 LITTLE RICHMOND RD,Yes,False,2014,False,R,000000069690.00
N64 00913 0009,IVYCREST TER,No,False,2016,True,R,000000000000.00
N64 01503 0030,3753 CORDELL DR,Yes,True,2009,False,R,000000057240.00
L52 00117 0011,294 N CLAYTON RD,Yes,True,2014,True,R,000000054240.00
N64 04411 0036,1709 1717 WOODMAN DR,Yes,False,2014,False,C,000000742360.00
O68 00108 0021,53 LAURA AVE,Yes,True,2013,True,R,000000081640.00
K48 00811 0003,1431 SHERWOOD FOREST DR,Sold,False,2016,True,R,000000092080.00
K50 18422 0060,TENTH AVE,Yes,False,2012,True,R,000000000000.00
K45 02603 0032,9923 WASHINGTON CHURCH RD,Sold,False,2016,True,R,000000057000.00
K45 02512 0002,5730 FARMERSVILLE WEST CARROLLTON RD,Sold,False,2014,False,C,000000352740.00
G29 18202 0067,213 CHAIN AVE,No,False,2016,True,R,000000004250.00
K45 23119 0033,2376 W SPRING VALLEY PIKE,Sold,False,2016,True,R,000000098130.00
H33300901 0072,5240 SHASTA AVE,Yes,True,2013,True,R,000000036600.00
J44120914 0155,3653 COZY CAMP RD,Yes,False,2014,False,R,000000004580.00
K47 50419 0015,5339 DUNMORE DR,Yes,False,2013,True,R,000000020460.00
K46 00109 0073,819 COTTAGE AVE,Yes,True,2014,False,R,000000050780.00
J44 04104 0009,2908 SPRINGBORO WEST,No,False,2016,True,C,000000000000.00
I39 01009 0059,313 HAYDEN AVE,Yes,True,2013,False,R,000000041220.00
L52 00114 0013,342 PERRY ST,No,False,2016,True,R,000000038510.00
